File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextOutputDev::findText(Unicode *s, int len, GBool startAtTop, GBool stopAtBottom, GBool startAtLast, GBool stopAtLast, GBool caseSensitive, GBool backward, double *xMin, double *yMin, double *xMax, double *yMax)",4,4,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextOutputDev::getText(double xMin, double yMin, double xMax, double yMax)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,"TextOutputDev::findCharRange(int pos, int length, double *xMin, double *yMin, double *xMax, double *yMax)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextOutputDev::makeWordList(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\TextOutputDev.cc,TextOutputDev::takeText(),6,5,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMap::parse(GString *encodingNameA),71,65,51,10,6,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMap::UnicodeMap(GString *encodingNameA),12,12,10,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,"UnicodeMap::UnicodeMap(char *encodingNameA, GBool unicodeOutA, UnicodeMapRange *rangesA, int lenA)",12,12,10,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,"UnicodeMap::UnicodeMap(char *encodingNameA, GBool unicodeOutA, UnicodeMapFunc funcA)",11,11,9,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMap::~UnicodeMap(),11,11,7,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMap::incRefCnt(),8,8,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMap::decRefCnt(),13,12,7,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMap::match(GString *encodingNameA),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMap::getDirection(Unicode u),6,5,4,3,0,1,1,8,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,"UnicodeMap::mapUnicode(Unicode u, char *buf, int bufSize)",45,40,30,15,4,0,1,6,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMapCache::UnicodeMapCache(),6,5,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMapCache::~UnicodeMapCache(),8,7,5,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeMap.cc,UnicodeMapCache::getUnicodeMap(GString *encodingName),31,30,23,11,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeTypeTable.cc,getType(Unicode c),13,12,10,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeTypeTable.cc,unicodeTypeL(Unicode c),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeTypeTable.cc,unicodeTypeR(Unicode c),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\UnicodeTypeTable.cc,unicodeToUpper(Unicode c),11,10,8,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\xpdf.cc,"main(int argc, char *argv[])",201,175,127,43,14,0,12,56,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,"xErrorHandler(Display *display, XErrorEvent *ev)",9,9,9,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,"XPDFApp::XPDFApp(int *argc, char *argv[])",33,25,14,0,5,1,3,35,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::getResources(),41,40,31,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::~XPDFApp(),11,11,8,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,"XPDFApp::open(GString *fileName, int page, GString *ownerPassword, GString *userPassword)",18,17,13,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,"XPDFApp::openAtDest(GString *fileName, GString *dest, GString *ownerPassword, GString *userPassword)",18,17,13,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,"XPDFApp::close(XPDFViewer *viewer, GBool closeLast)",27,26,19,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::quit(),12,12,7,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::run(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::setRemoteName(char *remoteName),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::remoteServerRunning(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,"XPDFApp::remoteOpen(GString *fileName, int page, GBool raise)",8,7,5,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,"XPDFApp::remoteOpenAtDest(GString *fileName, GString *dest, GBool raise)",8,7,5,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::remoteReload(GBool raise),4,4,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::remoteRaise(),4,4,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,XPDFApp::remoteQuit(),4,4,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFApp.cc,"XPDFApp::remoteMsgCbk(Widget widget, XtPointer ptr, XEvent *event, Boolean *cont)",69,57,44,9,7,0,5,10,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCoreTile::XPDFCoreTile(int xDestA, int yDestA)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCoreTile::~XPDFCoreTile(),6,6,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::XPDFCore(Widget shellA, Widget parentWidgetA, SplashColorPtr paperColorA, Gulong paperPixelA, Gulong mattePixelA, GBool fullScreenA, GBool reverseVideoA, GBool installCmap, int rgbCubeSizeA)",51,38,36,2,10,0,3,17,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::~XPDFCore(),21,21,15,6,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::loadFile(GString *fileName, GString *ownerPassword, GString *userPassword)",15,11,8,3,2,0,2,8,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::loadFile(BaseStream *stream, GString *ownerPassword, GString *userPassword)",15,11,8,3,2,0,2,6,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::resizeToPage(int pg),50,48,38,7,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::update(int topPageA, int scrollXA, int scrollYA, double zoomA, int rotateA, GBool force, GBool addToHist)",12,11,8,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::checkForNewFile(),11,10,8,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::gotoNextPage(int inc, GBool top)",6,6,5,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::gotoPrevPage(int dec, GBool top, GBool bottom)",6,6,5,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::goForward(),6,6,5,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::goBackward(),6,6,5,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::copySelection(),17,15,11,3,1,0,1,7,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::convertSelectionCbk(Widget widget, Atom *selection, Atom *target, Atom *type, XtPointer *value, unsigned long *length, int *format)",26,20,18,6,3,1,3,21,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::doLink(int pg, int x, int y)",11,9,8,3,1,0,1,4,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::doAction(LinkAction *action),199,183,134,41,7,0,9,42,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::runCommand(GString *cmdFmt, GString *arg)",21,20,14,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::mungeURL(GString *url),21,20,15,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::find(char *s, GBool caseSensitive, GBool next, GBool backward, GBool onePageOnly)",9,9,6,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::findU(Unicode *u, int len, GBool caseSensitive, GBool next, GBool backward, GBool onePageOnly)",9,9,6,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::setBusyCursor(GBool busy),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::takeFocus(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::setupX(GBool installCmap, int rgbCubeSizeA)",121,108,87,27,5,0,8,49,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::initWindow(),79,69,56,1,5,0,5,27,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::hScrollChangeCbk(Widget widget, XtPointer ptr, XtPointer callData)",5,4,4,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::hScrollDragCbk(Widget widget, XtPointer ptr, XtPointer callData)",5,4,4,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::vScrollChangeCbk(Widget widget, XtPointer ptr, XtPointer callData)",5,4,4,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::vScrollDragCbk(Widget widget, XtPointer ptr, XtPointer callData)",5,4,4,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::resizeCbk(Widget widget, XtPointer ptr, XtPointer callData)",35,29,26,3,2,0,4,37,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::redrawCbk(Widget widget, XtPointer ptr, XtPointer callData)",17,16,15,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::inputCbk(Widget widget, XtPointer ptr, XtPointer callData)",170,169,114,41,1,4,0,14,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::keyPress(char *s, KeySym key, Guint modifiers)",64,63,36,10,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::newTile(int xDestA, int yDestA)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::updateTileData(PDFCoreTile *tileA, int xSrc, int ySrc, int width, int height)",118,111,95,12,3,0,4,30,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::redrawRect(PDFCoreTile *tileA, int xSrc, int ySrc, int xDest, int yDest, int width, int height)",22,16,12,2,3,0,3,13,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::updateScrollbars(),44,42,36,6,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::setCursor(Cursor cursor),16,15,12,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::doQuestionDialog(char *title, GString *msg)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::doInfoDialog(char *title, GString *msg)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::doErrorDialog(char *title, GString *msg)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::doDialog(int type, GBool hasCancel, char *title, GString *msg)",61,56,50,5,5,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::dialogOkCbk(Widget widget, XtPointer ptr, XtPointer callData)",4,3,3,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::dialogCancelCbk(Widget widget, XtPointer ptr, XtPointer callData)",4,3,3,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::initPasswordDialog(),84,76,71,0,4,0,4,14,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::passwordTextVerifyCbk(Widget widget, XtPointer ptr, XtPointer callData)",21,19,15,3,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::passwordOkCbk(Widget widget, XtPointer ptr, XtPointer callData)",4,3,3,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,"XPDFCore::passwordCancelCbk(Widget widget, XtPointer ptr, XtPointer callData)",4,3,3,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFCore.cc,XPDFCore::getPassword(),24,18,17,3,3,0,3,20,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,allocObj(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfGetInfoDict(XpdfDoc doc),5,4,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfGetCatalog(XpdfDoc doc),5,4,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfWin32GetWindow(XpdfDoc doc),7,6,5,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfXGetWindow(XpdfDoc doc),7,6,5,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsBool(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsInt(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsReal(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsNumber(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsString(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsName(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsNull(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsArray(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsDict(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsStream(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfObjIsRef(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfBoolValue(XpdfObject obj),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfIntValue(XpdfObject obj),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfRealValue(XpdfObject obj),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfNumberValue(XpdfObject obj),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfStringLength(XpdfObject obj),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfStringValue(XpdfObject obj),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfNameValue(XpdfObject obj),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfArrayLength(XpdfObject obj),5,5,4,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,"_xpdfArrayGet(XpdfObject obj, int idx)",8,7,6,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,"_xpdfDictGet(XpdfObject obj, char *key)",8,7,6,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfFreeObj(XpdfObject obj),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfMalloc(int size),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,"_xpdfRealloc(void *p, int size)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfFree(void *p),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XpdfPluginAPI.cc,_xpdfRegisterSecurityHandler(XpdfSecurityHandler *handler),4,4,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,classPartInitialize(WidgetClass widgetCls),20,18,13,5,1,0,1,2,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"initialize(Widget requestWidget, Widget newWidget, ArgList args, Cardinal *numArgs)",11,10,9,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,destroy(Widget widget),13,12,10,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,destroySubtree(XPDFTreeEntry *e),7,7,5,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,resize(Widget widget),8,7,6,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"redisplay(Widget widget, XEvent *event, Region region)",12,11,8,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"redisplaySubtree(XPDFTreeWidget w, XPDFTreeEntry *e, XEvent *event, Region region)",25,24,19,3,1,1,0,3,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"drawExpandedIcon(XPDFTreeWidget w, Position x, Position y)",9,8,7,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"drawCollapsedIcon(XPDFTreeWidget w, Position x, Position y)",9,8,7,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"setValues(Widget oldWidget, Widget requestWidget, Widget newWidget, ArgList args, Cardinal *numArgs)",44,35,26,8,4,0,5,41,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"setValuesAlmost(Widget oldWidget, Widget newWidget, XtWidgetGeometry *request, XtWidgetGeometry *reply)",13,10,8,2,1,0,2,12,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"queryGeometry(Widget widget, XtWidgetGeometry *request, XtWidgetGeometry *reply)",31,30,19,8,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"geometryManager(Widget widget, XtWidgetGeometry *request, XtWidgetGeometry *reply)",62,49,39,11,7,0,6,30,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,changeManaged(Widget widget),36,27,20,4,4,0,5,23,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"initConstraint(Widget requestWidget, Widget newWidget, ArgList args, Cardinal *numArgs)",14,13,12,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,destroyConstraint(Widget widget),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,deleteSubtree(Widget widget),18,17,14,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"constraintSetValues(Widget oldWidget, Widget requestWidget, Widget newWidget, ArgList args, Cardinal *numArgs)",56,45,36,10,6,0,5,35,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"insertChildOnList(XPDFTreeEntry *e, XPDFTreeEntry **listHead)",15,14,13,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"deleteChildFromList(XPDFTreeEntry *e, XPDFTreeEntry **listHead)",10,9,7,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,createGC(Widget widget),18,16,11,0,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,destroyGC(Widget widget),5,4,4,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"layout(Widget widget, Widget instigator)",10,9,8,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"layoutSubtree(XPDFTreeWidget w, Widget instigator, XPDFTreeEntry *e, Position x, Position y, Boolean visible)",38,32,21,7,4,0,2,7,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"calcSize(Widget widget, Widget instigator, Dimension *totalWidth, Dimension *totalHeight)",24,23,18,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"calcSubtreeSize(XPDFTreeWidget w, Widget instigator, XPDFTreeEntry *e, Dimension *width, Dimension *height)",49,42,35,7,4,0,3,20,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"needRelayout(Widget oldWidget, Widget newWidget)",9,8,6,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"click(Widget widget, XEvent *event, String *params, Cardinal *numParams)",26,25,22,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"findPosition(XPDFTreeWidget w, int x, int y, XPDFTreeEntry **e, Boolean *onExpandIcon)",10,9,7,4,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"findPositionInSubtree(XPDFTreeWidget w, int x, int y, XPDFTreeEntry **e, Boolean *onExpandIcon)",28,27,20,8,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFTree.cc,"XPDFCreateTree(Widget parent, char *name, ArgList argList, Cardinal numArgs)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::XPDFViewer(XPDFApp *appA, GString *fileName, int pageA, GString *destName, GString *ownerPassword, GString *userPassword)",58,46,35,5,7,2,5,39,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::~XPDFViewer(),11,11,8,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::open(GString *fileName, int pageA, GString *destName)",18,17,14,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::clear(),27,20,17,0,4,0,3,11,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::loadFile(GString *fileName, GString *ownerPassword, GString *userPassword)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::reloadFile(),12,11,9,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::displayPage(int pageA, double zoomA, int rotateA, GBool scrollToTop, GBool addToHist)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::displayDest(LinkDest *dest, double zoomA, int rotateA, GBool addToHist)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::getPageAndDest(int pageA, GString *destName, int *pageOut, LinkDest **destOut)",21,18,14,4,2,0,1,8,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::actionCbk(void *data, char *action)",6,5,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::keyPressCbk(void *data, char *s, KeySym key, Guint modifiers)",153,152,86,44,1,11,0,15,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::mouseCbk(void *data, XEvent *event)",12,7,6,1,2,0,3,29,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::initWindow(),538,487,416,7,24,0,27,117,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,"XPDFViewer::addToolTip(Widget widget, char *text)",17,16,12,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::mapWindow(),197,191,18,1,3,0,3,17,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::closeWindow(),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::getZoomIdx(),19,16,11,5,2,0,1,4,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::setZoomIdx(int idx),6,6,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\xpdf\XPDFViewer.cc,XPDFViewer::setZoomVal(double z),32,30,21,7,2,0,0,0,
